1E-6  0       94Mo    4.97E-13  6.27E-13  1.05E-12  1.59E-12  1.68E-12  2.19E-12
1E-6  0       95Mo    5.63E-13  6.60E-13  8.85E-13  4.14E-12  1.34E-12  6.79E-12
1E-6  0       96Mo    8.35E-13  1.02E-12  1.58E-12  5.79E-12  2.79E-12  2.35E-11
1E-6  0       97Mo    4.42E-13  5.45E-13  7.76E-13  6.13E-12  2.08E-12  1.24E-11
1E-6  0       98Mo    7.74E-11  9.08E-11  1.21E-10  1.59E-10  1.86E-10  2.22E-10
1E-6  2.5E4    3H     1.14E-59  1.33E-59  2.35E-30  4.55E-29  3.97E-27  1.08E-25
1E-6  2.5E4   14C     1.41E-10  2.87E-10  1.45E-08  1.69E-08  1.87E-06  3.13E-05
1E-6  2.5E4   22Na    1.03E-07  6.40E-07  5.87E-07  7.42E-06  1.34E-06  1.21E-05
1E-6  2.5E4   26Al    8.61E-07  7.35E-07  2.35E-06  1.55E-06  2.85E-06  1.64E-06
1E-6  2.5E4   32Si    3.83E-11  8.94E-12  1.79E-11  5.65E-12  7.58E-12  1.80E-12
1E-6  2.5E4   36Cl    8.14E-08  4.27E-08  9.10E-08  3.77E-08  5.35E-08  2.38E-08
1E-6  2.5E4   39Ar    1.19E-09  5.99E-10  1.29E-09  4.66E-10  7.83E-10  1.31E-09
1E-6  2.5E4   41Ca    8.85E-07  1.87E-06  1.70E-06  1.69E-06  2.98E-06  2.56E-06
1E-6  2.5E4   45Ca    2.81E-12  6.88E-13  1.57E-12  9.31E-13  1.38E-11  3.81E-10
1E-6  2.5E4   44Ti    7.93E-05  5.18E-05  3.76E-05  2.06E-05  1.52E-05  1.17E-05
1E-6  2.5E4   49V     2.81E-06  5.37E-06  6.16E-06  8.07E-06  7.98E-06  9.53E-06
1E-6  2.5E4   53Mn    6.12E-05  1.16E-04  1.42E-04  1.83E-04  1.79E-04  2.17E-04
1E-6  2.5E4   54Mn    3.56E-10  2.90E-09  3.23E-10  8.46E-10  2.19E-10  2.31E-10
1E-6  2.5E4   55Fe    3.33E-05  1.00E-04  9.78E-05  1.06E-04  9.29E-05  1.08E-04
1E-6  2.5E4   60Fe    1.30E-13  1.47E-13  3.10E-13  3.17E-13  4.62E-10  2.33E-08
1E-6  2.5E4   57Co    1.62E-04  1.61E-04  1.03E-04  8.42E-05  5.44E-05  4.17E-05
1E-6  2.5E4   60Co    5.94E-12  2.94E-12  1.07E-11  7.25E-12  4.88E-10  4.17E-09
1E-6  2.5E4   56Ni    1.00E-01  1.00E-01  1.00E-01  1.00E-01  1.00E-01  1.00E-01
1E-6  2.5E4   57Ni    3.07E-03  2.98E-03  1.92E-03  1.57E-03  1.02E-03  7.74E-04
1E-6  2.5E4   59Ni    1.80E-04  1.63E-04  5.37E-05  8.57E-06  7.12E-06  4.20E-06
1E-6  2.5E4   63Ni    1.93E-12  3.63E-12  7.09E-12  1.74E-11  4.72E-10  4.99E-09
1E-6  2.5E4   65Zn    2.09E-06  1.13E-06  6.07E-07  4.10E-07  1.12E-07  8.72E-09
1E-6  2.5E4   68Ge    1.01E-08  5.53E-09  1.22E-09  4.66E-10  4.42E-11  3.93E-12
1E-6  2.5E4   79Se    4.20E-14  9.90E-14  1.13E-13  6.51E-13  2.99E-12  1.98E-11
1E-6  2.5E4   81Kr    2.84E-13  4.06E-13  6.52E-13  1.10E-12  5.61E-13  1.09E-12
1E-6  2.5E4   85Kr    3.10E-14  5.17E-14  1.47E-13  5.40E-13  3.49E-12  2.02E-11
1E-6  2.5E4   90Sr    1.01E-16  1.28E-16  3.60E-16  1.38E-15  1.14E-13  2.10E-12
1E-6  2.5E4   93Zr    4.95E-14  7.68E-14  1.40E-13  2.57E-13  4.47E-13  9.20E-13
1E-4  0        0ejec 11.67E+00 13.35E+00 18.45E+00 23.14E+00 28.16E+00 32.86E+00
1E-4  0        0remn  1.33E+00  1.65E+00  1.55E+00  1.86E+00  1.84E+00  2.14E+00
1E-4  0       56Ni    1.00E-01  1.00E-01  1.00E-01  1.00E-01  1.00E-01  1.00E-01
1E-4  0        1H     6.74E+00  7.61E+00  9.61E+00  1.14E+01  1.31E+01  1.47E+01
1E-4  0        2H     1.64E-16  1.81E-16  2.20E-16  2.54E-16  2.85E-16  3.17E-16
1E-4  0        3He    9.01E-05  8.27E-05  7.10E-05  6.48E-05  6.13E-05  5.92E-05
1E-4  0        4He    3.83E+00  4.43E+00  5.85E+00  7.14E+00  8.50E+00  9.85E+00
1E-4  0        6Li    2.16E-12  2.28E-12  2.21E-12  2.40E-12  2.27E-12  2.40E-12
1E-4  0        7Li    4.53E-17  1.03E-15  3.45E-13  1.82E-12  3.29E-12  4.43E-12
1E-4  0        9Be    5.96E-13  5.85E-13  6.37E-13  6.18E-13  6.35E-13  6.15E-13
1E-4  0       10B     4.17E-12  4.33E-12  4.51E-12  4.53E-12  4.69E-12  4.71E-12
1E-4  0       11B     3.16E-11  3.46E-11  4.15E-11  4.76E-11  5.34E-11  5.88E-11
1E-4  0       12C     1.09E-01  2.00E-01  3.01E-01  5.43E-01  6.24E-01  8.14E-01
1E-4  0       13C     4.37E-06  4.98E-06  6.40E-06  7.60E-06  8.92E-06  1.02E-05
1E-4  0       14N     2.99E-04  3.37E-04  4.17E-04  5.21E-04  6.21E-04  7.22E-04
1E-4  0       15N     6.07E-08  6.76E-08  8.35E-08  1.34E-07  1.24E-07  1.54E-07
1E-4  0       16O     3.17E-01  4.59E-01  1.37E+00  2.38E+00  3.75E+00  4.97E+00
1E-4  0       17O     3.89E-06  3.98E-06  4.39E-06  5.32E-06  5.45E-06  5.09E-06
1E-4  0       18O     4.47E-06  7.13E-06  6.55E-06  3.31E-06  1.46E-06  1.41E-06
1E-4  0       19F     1.58E-08  1.87E-08  3.71E-08  5.84E-08  7.29E-08  1.06E-07
1E-4  0       20Ne    1.33E-01  4.24E-02  4.89E-01  6.77E-01  1.05E+00  1.19E+00
1E-4  0       21Ne    6.85E-06  5.93E-06  2.98E-05  5.12E-05  8.11E-05  7.75E-05
1E-4  0       22Ne    6.27E-05  9.50E-05  2.09E-04  3.11E-04  3.68E-04  4.17E-04
1E-4  0       23Na    7.83E-04  1.84E-04  1.83E-03  3.06E-03  4.48E-03  3.99E-03
1E-4  0       24Mg    5.12E-02  5.41E-02  1.70E-01  1.43E-01  2.23E-01  2.22E-01
1E-4  0       25Mg    1.52E-04  1.67E-04  6.55E-04  3.25E-04  4.88E-04  3.25E-04
1E-4  0       26Mg    3.15E-04  2.33E-04  1.17E-03  5.33E-04  9.11E-04  6.07E-04
1E-4  0       27Al    1.18E-03  5.50E-04  2.97E-03  1.84E-03  3.05E-03  2.40E-03
1E-4  0       28Si    7.48E-02  1.14E-01  1.11E-01  1.71E-01  1.69E-01  2.33E-01
1E-4  0       29Si    2.84E-04  6.55E-04  7.31E-04  5.07E-04  7.39E-04  6.35E-04
1E-4  0       30Si    2.50E-04  5.33E-04  5.30E-04  2.35E-04  3.47E-04  2.27E-04
1E-4  0       31P     1.12E-04  2.21E-04  2.20E-04  1.49E-04  2.00E-04  1.56E-04
1E-4  0       32S     3.64E-02  4.90E-02  4.41E-02  8.22E-02  7.43E-02  1.15E-01
1E-4  0       33S     6.75E-05  1.29E-04  8.88E-05  1.23E-04  1.33E-04  1.47E-04
1E-4  0       34S     3.75E-04  7.53E-04  3.36E-04  3.09E-04  2.84E-04  2.53E-04
1E-4  0       36S     1.04E-08  2.33E-08  1.40E-08  1.10E-08  1.40E-08  1.40E-08
1E-4  0       35Cl    3.39E-05  5.04E-05  3.42E-05  3.95E-05  3.81E-05  3.73E-05
1E-4  0       37Cl    1.00E-05  8.03E-06  5.06E-06  1.05E-05  9.78E-06  1.36E-05
1E-4  0       36Ar    7.00E-03  8.94E-03  8.34E-03  1.61E-02  1.46E-02  2.33E-02
1E-4  0       38Ar    2.92E-04  1.93E-04  7.28E-05  1.49E-04  8.05E-05  1.17E-04
1E-4  0       40Ar    1.63E-09  2.16E-09  2.50E-09  2.85E-09  3.52E-09  3.88E-09
1E-4  0       39K     3.74E-05  1.96E-05  2.18E-05  2.39E-05  1.64E-05  2.33E-05
1E-4  0       40K     6.38E-09  1.25E-08  9.40E-09  1.25E-08  1.91E-08  2.25E-08
1E-4  0       41K     2.77E-06  1.67E-06  1.32E-06  2.52E-06  2.43E-06  3.52E-06
1E-4  0       40Ca    6.08E-03  7.71E-03  7.53E-03  1.42E-02  1.36E-02  2.11E-02
1E-4  0       42Ca    1.01E-05  3.62E-06  1.58E-06  3.53E-06  1.64E-06  2.60E-06
1E-4  0       43Ca    3.13E-07  3.40E-08  1.96E-07  2.43E-08  3.80E-08  4.64E-08
1E-4  0       44Ca    1.74E-05  4.12E-05  6.70E-05  1.85E-05  2.78E-05  1.20E-05
1E-4  0       46Ca    1.62E-10  2.00E-10  2.54E-10  3.11E-10  3.75E-10  4.29E-10
1E-4  0       48Ca    7.99E-09  9.03E-09  1.23E-08  1.52E-08  1.85E-08  2.10E-08
1E-4  0       45Sc    1.31E-07  7.54E-08  7.66E-08  1.34E-07  1.20E-07  1.85E-07
1E-4  0       46Ti    8.04E-06  2.23E-06  1.40E-06  2.42E-06  1.00E-06  1.60E-06
1E-4  0       47Ti    6.59E-07  1.43E-07  7.30E-07  9.63E-08  8.28E-08  7.80E-08
1E-4  0       48Ti    1.22E-04  1.83E-04  2.07E-04  1.83E-04  1.83E-04  2.22E-04
1E-4  0       49Ti    7.29E-06  4.88E-06  5.52E-06  8.12E-06  5.99E-06  9.27E-06
1E-4  0       50Ti    1.01E-08  1.15E-08  1.77E-08  2.40E-08  3.38E-08  4.32E-08
1E-4  0       50V     2.56E-10  2.86E-10  3.72E-10  7.89E-10  7.75E-10  2.06E-09
1E-4  0       51V     2.10E-05  8.02E-06  1.16E-05  1.30E-05  7.56E-06  1.19E-05
1E-4  0       50Cr    7.65E-05  1.57E-05  2.46E-05  2.54E-05  8.63E-06  1.59E-05
1E-4  0       52Cr    1.76E-03  1.79E-03  1.57E-03  2.84E-03  2.51E-03  4.03E-03
1E-4  0       53Cr    1.72E-04  1.10E-04  1.18E-04  1.81E-04  1.35E-04  2.14E-04
1E-4  0       54Cr    4.32E-08  3.93E-08  6.62E-08  9.43E-08  1.36E-07  1.75E-07
1E-4  0       55Mn    9.35E-04  3.99E-04  5.22E-04  6.50E-04  4.37E-04  7.01E-04
1E-4  0       54Fe    5.58E-03  1.43E-03  2.43E-03  2.42E-03  1.06E-03  1.87E-03
1E-4  0       56Fe    1.00E-01  1.00E-01  1.00E-01  1.00E-01  1.00E-01  1.00E-01
1E-4  0       57Fe    3.37E-03  2.29E-03  2.93E-03  1.54E-03  1.65E-03  7.77E-04
1E-4  0       58Fe    4.15E-07  5.42E-07  1.17E-06  1.89E-06  3.48E-06  5.06E-06
1E-4  0       59Co    2.37E-04  3.50E-05  1.24E-04  1.24E-05  1.53E-05  5.97E-06
1E-4  0       58Ni    8.91E-03  3.11E-04  1.15E-03  3.70E-04  2.76E-04  3.13E-04
1E-4  0       60Ni    1.88E-03  2.35E-03  2.61E-03  1.05E-03  1.33E-03  8.04E-05
1E-4  0       61Ni    1.50E-04  8.92E-05  1.20E-04  3.03E-05  4.09E-05  1.47E-06
1E-4  0       62Ni    1.98E-03  2.08E-04  4.62E-04  5.52E-05  6.59E-05  2.83E-06
1E-4  0       64Ni    4.43E-08  4.94E-08  7.14E-08  8.94E-08  1.14E-07  1.37E-07
1E-4  0       63Cu    3.05E-06  1.68E-05  2.24E-06  1.13E-05  1.25E-05  1.53E-07
1E-4  0       65Cu    1.91E-06  1.00E-06  1.29E-06  3.90E-07  7.05E-07  8.23E-08
1E-4  0       64Zn    1.45E-05  7.01E-05  3.31E-05  3.57E-05  6.38E-05  3.39E-07
1E-4  0       66Zn    5.96E-05  7.71E-06  1.28E-05  1.82E-06  3.24E-06  1.16E-07
1E-4  0       67Zn    1.51E-07  1.34E-08  3.23E-08  1.27E-08  1.73E-08  1.82E-08
1E-4  0       68Zn    1.12E-07  2.93E-08  4.35E-08  5.08E-08  6.48E-08  7.72E-08
1E-4  0       70Zn    7.89E-10  9.57E-10  1.21E-09  1.48E-09  1.76E-09  2.01E-09
1E-4  0       69Ga    2.60E-09  3.03E-09  4.43E-09  5.74E-09  7.53E-09  9.12E-09
1E-4  0       71Ga    1.66E-09  1.90E-09  2.86E-09  3.76E-09  5.02E-09  6.19E-09
1E-4  0       70Ge    2.85E-09  3.36E-09  5.07E-09  7.10E-09  9.27E-09  1.17E-08
1E-4  0       72Ge    3.53E-09  4.10E-09  5.69E-09  7.21E-09  9.23E-09  1.10E-08
1E-4  0       73Ge    1.00E-09  1.13E-09  1.64E-09  2.07E-09  2.64E-09  3.18E-09
1E-4  0       74Ge    4.76E-09  5.39E-09  7.53E-09  9.39E-09  1.15E-08  1.36E-08
1E-4  0       76Ge    1.01E-09  1.16E-09  1.54E-09  1.87E-09  2.19E-09  2.49E-09
1E-4  0       75As    7.09E-10  8.39E-10  1.11E-09  1.37E-09  1.68E-09  1.95E-09
1E-4  0       74Se    6.55E-11  8.93E-11  1.09E-10  1.84E-10  2.05E-10  3.07E-10
1E-4  0       76Se    7.65E-10  8.93E-10  1.32E-09  1.76E-09  2.27E-09  2.76E-09
1E-4  0       77Se    5.48E-10  6.29E-10  9.06E-10  1.14E-09  1.42E-09  1.67E-09
1E-4  0       78Se    1.73E-09  1.96E-09  2.82E-09  3.58E-09  4.50E-09  5.31E-09
1E-4  0       80Se    3.54E-09  4.02E-09  5.37E-09  6.49E-09  7.60E-09  8.58E-09
1E-4  0       82Se    6.84E-10  7.86E-10  1.06E-09  1.32E-09  1.59E-09  1.83E-09
1E-4  0       79Br    6.62E-10  7.52E-10  1.03E-09  1.29E-09  1.56E-09  1.81E-09
1E-4  0       81Br    7.14E-10  8.20E-10  1.14E-09  1.42E-09  1.73E-09  2.01E-09
1E-4  0       78Kr    1.72E-11  2.10E-11  2.60E-11  3.90E-11  4.08E-11  5.92E-11
1E-4  0       80Kr    2.00E-10  2.50E-10  4.03E-10  5.99E-10  8.32E-10  1.07E-09
1E-4  0       82Kr    8.04E-10  9.08E-10  1.57E-09  2.23E-09  3.08E-09  3.85E-09
1E-4  0       83Kr    6.23E-10  7.17E-10  1.06E-09  1.39E-09  1.80E-09  2.17E-09
1E-4  0       84Kr    3.20E-09  3.65E-09  5.17E-09  6.57E-09  8.35E-09  9.99E-09
1E-4  0       86Kr    9.99E-10  1.14E-09  1.58E-09  1.96E-09  2.39E-09  2.76E-09
1E-4  0       85Rb    6.51E-10  7.44E-10  1.02E-09  1.27E-09  1.59E-09  1.88E-09
1E-4  0       87Rb    2.75E-10  3.33E-10  4.37E-10  5.41E-10  6.58E-10  7.60E-10
1E-4  0       84Sr    1.71E-11  2.34E-11  2.64E-11  3.84E-11  4.21E-11  5.68E-11
1E-4  0       86Sr    4.10E-10  4.67E-10  8.25E-10  1.18E-09  1.67E-09  2.19E-09
1E-4  0       87Sr    2.25E-10  2.54E-10  4.39E-10  6.25E-10  9.03E-10  1.17E-09
1E-4  0       88Sr    2.58E-09  2.97E-09  4.20E-09  5.34E-09  6.80E-09  8.17E-09
1E-4  0       89Y     6.22E-10  7.17E-10  1.00E-09  1.29E-09  1.60E-09  1.92E-09
1E-4  0       90Zr    8.18E-10  9.72E-10  1.31E-09  1.68E-09  2.07E-09  2.44E-09
1E-4  0       91Zr    1.73E-10  1.99E-10  2.82E-10  3.57E-10  4.43E-10  5.22E-10
1E-4  0       92Zr    2.69E-10  3.06E-10  4.33E-10  5.47E-10  6.81E-10  8.05E-10
1E-4  0       94Zr    2.71E-10  3.07E-10  4.25E-10  5.31E-10  6.51E-10  7.67E-10
1E-4  0       96Zr    3.75E-11  4.38E-11  5.49E-11  6.61E-11  7.71E-11  8.77E-11
1E-4  0       93Nb    9.42E-11  1.07E-10  1.50E-10  1.88E-10  2.33E-10  2.73E-10
1E-4  0       92Mo    6.03E-11  8.32E-11  1.02E-10  1.32E-10  1.51E-10  1.81E-10
1E-4  0       94Mo    4.93E-11  6.47E-11  9.15E-11  1.22E-10  1.47E-10  1.60E-10
1E-4  0       95Mo    5.66E-11  6.47E-11  8.88E-11  1.09E-10  1.29E-10  1.48E-10
1E-4  0       96Mo    8.52E-11  1.10E-10  1.59E-10  2.11E-10  2.75E-10  3.20E-10
1E-4  0       97Mo    4.53E-11  5.12E-11  8.48E-11  1.32E-10  2.01E-10  2.91E-10
1E-4  0       98Mo    7.80E-09  8.84E-09  1.23E-08  1.54E-08  1.88E-08  2.20E-08
1E-4  2.5E4    3H     1.15E-59  1.31E-59  1.81E-59  2.28E-59  2.77E-59  3.23E-59
1E-4  2.5E4   14C     1.45E-09  3.97E-09  1.05E-08  2.40E-08  2.52E-08  1.64E-08
1E-4  2.5E4   22Na    2.73E-07  2.96E-07  1.17E-06  8.98E-06  2.48E-06  1.51E-05
1E-4  2.5E4   26Al    7.00E-07  2.05E-06  1.65E-06  1.87E-06  2.17E-06  2.11E-06
1E-4  2.5E4   32Si    2.09E-11  6.04E-11  8.93E-11  4.89E-12  9.86E-12  3.07E-12
1E-4  2.5E4   36Cl    5.66E-08  1.56E-07  7.24E-08  4.70E-08  5.73E-08  4.43E-08
1E-4  2.5E4   39Ar    1.10E-09  3.03E-09  1.82E-09  1.86E-09  2.64E-09  3.02E-09
1E-4  2.5E4   41Ca    2.76E-06  1.65E-06  1.30E-06  2.50E-06  2.39E-06  3.48E-06
1E-4  2.5E4   45Ca    1.08E-11  9.77E-11  6.99E-11  1.03E-10  6.66E-11  2.41E-10
1E-4  2.5E4   44Ti    1.74E-05  4.12E-05  6.70E-05  1.84E-05  2.77E-05  1.18E-05
1E-4  2.5E4   49V     7.27E-06  4.86E-06  5.48E-06  8.07E-06  5.92E-06  9.18E-06
1E-4  2.5E4   53Mn    1.72E-04  1.10E-04  1.18E-04  1.81E-04  1.36E-04  2.15E-04
1E-4  2.5E4   54Mn    1.06E-08  1.95E-09  1.35E-09  2.45E-09  2.05E-09  2.68E-09
1E-4  2.5E4   55Fe    1.72E-04  6.91E-05  8.85E-05  1.13E-04  7.43E-05  1.19E-04
1E-4  2.5E4   60Fe    3.10E-11  1.99E-09  1.60E-10  1.45E-10  1.59E-10  2.29E-10
1E-4  2.5E4   57Co    1.72E-04  1.15E-04  1.47E-04  7.81E-05  8.39E-05  3.99E-05
1E-4  2.5E4   60Co    3.93E-10  3.39E-09  1.41E-09  1.80E-09  2.01E-09  3.95E-09
1E-4  2.5E4   56Ni    1.00E-01  1.00E-01  1.00E-01  1.00E-01  1.00E-01  1.00E-01
1E-4  2.5E4   57Ni    3.20E-03  2.18E-03  2.78E-03  1.46E-03  1.57E-03  7.28E-04
1E-4  2.5E4   59Ni    2.37E-04  3.47E-05  1.24E-04  1.17E-05  1.43E-05  4.63E-06
1E-4  2.5E4   63Ni    7.50E-10  1.88E-09  2.95E-09  4.60E-09  7.48E-09  8.89E-09
1E-4  2.5E4   65Zn    1.90E-06  9.85E-07  1.26E-06  3.47E-07  6.44E-07  6.52E-09
1E-4  2.5E4   68Ge    8.78E-08  1.75E-09  3.90E-09  4.59E-10  6.76E-10  1.73E-10
1E-4  2.5E4   79Se    1.13E-11  1.78E-11  5.61E-11  1.11E-10  1.17E-10  1.93E-10
1E-4  2.5E4   81Kr    3.29E-11  3.66E-11  9.24E-11  1.37E-10  1.90E-10  2.30E-10
1E-4  2.5E4   85Kr    8.36E-12  1.79E-11  3.80E-11  5.40E-11  8.52E-11  9.60E-11
1E-4  2.5E4   90Sr    1.78E-14  7.11E-13  8.57E-14  1.06E-13  1.15E-13  1.45E-13
1E-4  2.5E4   93Zr    6.14E-12  7.68E-12  2.19E-11  3.56E-11  5.66E-11  7.46E-11
1E-3  0        0ejec 11.55E+00 13.47E+00 18.45E+00 22.93E+00 28.20E+00 32.95E+00
1E-3  0        0remn  1.45E+00  1.53E+00  1.55E+00  2.07E+00  1.80E+00  2.05E+00
1E-3  0       56Ni    1.00E-01  1.00E-01  1.00E-01  1.00E-01  1.00E-01  1.00E-01
1E-3  0        1H     6.76E+00  7.64E+00  9.63E+00  1.14E+01  1.30E+01  1.45E+01
1E-3  0        2H     1.73E-16  1.88E-16  2.29E-16  2.73E-16  3.13E-16  3.43E-16
1E-3  0        3He    1.12E-04  1.07E-04  1.00E-04  9.83E-05  9.90E-05  1.00E-04
1E-3  0        4He    3.81E+00  4.39E+00  5.79E+00  7.11E+00  8.55E+00  1.00E+01
1E-3  0        6Li    3.09E-11  3.32E-11  3.60E-11  3.73E-11  3.74E-11  3.87E-11
1E-3  0        7Li    2.44E-17  1.44E-16  5.85E-14  7.06E-13  1.96E-12  3.57E-12
1E-3  0        9Be    8.48E-12  8.49E-12  9.23E-12  9.77E-12  9.59E-12  9.94E-12
1E-3  0       10B     5.99E-11  6.34E-11  7.01E-11  7.37E-11  7.86E-11  8.10E-11
1E-3  0       11B     4.52E-10  5.01E-10  6.11E-10  7.08E-10  7.98E-10  8.84E-10
1E-3  0       12C     1.07E-01  1.84E-01  2.89E-01  5.30E-01  6.13E-01  8.38E-01
1E-3  0       13C     5.02E-05  5.73E-05  7.37E-05  8.86E-05  1.04E-04  1.20E-04
1E-3  0       14N     2.65E-03  2.99E-03  3.68E-03  4.56E-03  5.63E-03  6.80E-03
1E-3  0       15N     7.68E-07  8.55E-07  1.05E-06  1.33E-06  1.37E-06  1.60E-06
1E-3  0       16O     2.91E-01  5.27E-01  1.41E+00  2.28E+00  3.75E+00  4.88E+00
1E-3  0       17O     1.58E-05  1.61E-05  1.46E-05  1.43E-05  1.17E-05  1.11E-05
1E-3  0       18O     5.38E-05  8.30E-05  7.01E-05  2.24E-05  1.78E-05  1.67E-05
1E-3  0       19F     1.92E-07  2.28E-07  4.77E-07  9.46E-07  9.30E-07  1.30E-06
1E-3  0       20Ne    9.31E-02  1.21E-01  5.42E-01  5.28E-01  1.14E+00  1.32E+00
1E-3  0       21Ne    1.57E-05  2.50E-05  6.93E-05  9.54E-05  1.95E-04  2.11E-04
1E-3  0       22Ne    5.63E-04  9.16E-04  1.95E-03  2.76E-03  3.30E-03  3.69E-03
1E-3  0       23Na    7.20E-04  1.05E-03  3.15E-03  3.61E-03  7.67E-03  8.71E-03
1E-3  0       24Mg    4.52E-02  6.37E-02  1.57E-01  1.52E-01  2.27E-01  2.30E-01
1E-3  0       25Mg    2.87E-04  4.43E-04  1.16E-03  7.74E-04  1.38E-03  1.36E-03
1E-3  0       26Mg    4.46E-04  6.08E-04  1.97E-03  1.38E-03  2.71E-03  2.84E-03
1E-3  0       27Al    1.11E-03  1.52E-03  4.41E-03  3.70E-03  6.71E-03  7.58E-03
1E-3  0       28Si    5.30E-02  1.04E-01  1.05E-01  2.41E-01  1.61E-01  2.22E-01
1E-3  0       29Si    4.08E-04  6.78E-04  8.81E-04  9.94E-04  1.06E-03  9.87E-04
1E-3  0       30Si    3.71E-04  5.84E-04  7.30E-04  6.40E-04  7.51E-04  6.65E-04
1E-3  0       31P     1.46E-04  2.38E-04  2.63E-04  3.36E-04  3.37E-04  3.23E-04
1E-3  0       32S     2.21E-02  4.60E-02  4.43E-02  1.13E-01  6.98E-02  1.07E-01
1E-3  0       33S     6.46E-05  1.22E-04  1.05E-04  2.38E-04  1.77E-04  2.06E-04
1E-3  0       34S     3.84E-04  7.16E-04  5.27E-04  8.33E-04  6.23E-04  6.11E-04
1E-3  0       36S     6.83E-08  8.54E-08  1.12E-07  1.15E-07  1.52E-07  1.61E-07
1E-3  0       35Cl    3.47E-05  5.65E-05  4.00E-05  8.72E-05  6.49E-05  7.46E-05
1E-3  0       37Cl    4.14E-06  8.16E-06  7.04E-06  2.00E-05  1.70E-05  2.15E-05
1E-3  0       36Ar    4.18E-03  8.65E-03  8.66E-03  2.14E-02  1.34E-02  2.12E-02
1E-3  0       38Ar    8.78E-05  1.82E-04  1.08E-04  3.09E-04  1.75E-04  2.10E-04
1E-3  0       40Ar    1.74E-08  2.04E-08  2.91E-08  3.39E-08  4.68E-08  5.60E-08
1E-3  0       39K     3.09E-05  3.02E-05  1.90E-05  3.85E-05  2.84E-05  3.42E-05
1E-3  0       40K     2.85E-08  4.73E-08  1.12E-07  1.73E-07  3.05E-07  3.88E-07
1E-3  0       41K     1.28E-06  2.05E-06  1.98E-06  4.94E-06  4.78E-06  6.17E-06
1E-3  0       40Ca    3.86E-03  7.65E-03  7.93E-03  1.86E-02  1.23E-02  1.88E-02
1E-3  0       42Ca    2.24E-06  3.75E-06  2.98E-06  7.97E-06  6.92E-06  8.80E-06
1E-3  0       43Ca    6.21E-07  3.34E-07  4.10E-07  5.92E-07  1.21E-06  1.63E-06
1E-3  0       44Ca    7.84E-05  5.76E-05  4.64E-05  1.24E-05  4.59E-05  1.57E-05
1E-3  0       46Ca    1.81E-09  2.21E-09  2.66E-09  3.39E-09  4.00E-09  4.82E-09
1E-3  0       48Ca    7.93E-08  9.16E-08  1.24E-07  1.50E-07  1.86E-07  2.14E-07
1E-3  0       45Sc    9.88E-08  1.27E-07  1.74E-07  3.71E-07  5.68E-07  8.82E-07
1E-3  0       46Ti    1.99E-06  2.53E-06  1.49E-06  3.74E-06  2.64E-06  3.23E-06
1E-3  0       47Ti    1.47E-06  9.22E-07  5.35E-07  3.51E-07  4.87E-07  5.32E-07
1E-3  0       48Ti    2.16E-04  1.99E-04  1.77E-04  2.05E-04  2.00E-04  2.02E-04
1E-3  0       49Ti    2.84E-06  5.53E-06  5.58E-06  1.03E-05  6.34E-06  9.99E-06
1E-3  0       50Ti    1.11E-07  1.38E-07  2.86E-07  4.15E-07  7.17E-07  9.39E-07
1E-3  0       50V     1.46E-09  2.24E-09  4.12E-09  6.80E-09  7.65E-09  1.16E-08
1E-3  0       51V     5.17E-06  1.09E-05  1.07E-05  1.72E-05  9.52E-06  1.46E-05
1E-3  0       50Cr    9.31E-06  2.04E-05  2.09E-05  3.08E-05  1.55E-05  2.44E-05
1E-3  0       52Cr    9.45E-04  1.66E-03  1.57E-03  3.61E-03  2.28E-03  3.59E-03
1E-3  0       53Cr    5.90E-05  1.26E-04  1.15E-04  2.29E-04  1.34E-04  2.18E-04
1E-3  0       54Cr    3.57E-07  4.59E-07  9.81E-07  1.40E-06  2.35E-06  3.02E-06
1E-3  0       55Mn    2.55E-04  5.77E-04  4.92E-04  8.79E-04  4.99E-04  7.91E-04
1E-3  0       54Fe    9.53E-04  2.25E-03  2.15E-03  3.15E-03  1.64E-03  2.62E-03
1E-3  0       56Fe    1.00E-01  1.00E-01  1.01E-01  1.01E-01  1.01E-01  1.01E-01
1E-3  0       57Fe    3.68E-03  2.85E-03  2.77E-03  1.13E-03  2.00E-03  1.13E-03
1E-3  0       58Fe    6.76E-06  1.04E-05  3.59E-05  5.74E-05  1.09E-04  1.43E-04
1E-3  0       59Co    2.51E-04  1.50E-04  1.15E-04  3.54E-05  6.02E-05  5.96E-05
1E-3  0       58Ni    3.54E-03  2.03E-03  8.34E-04  5.05E-04  3.56E-04  4.46E-04
1E-3  0       60Ni    3.25E-03  2.31E-03  2.32E-03  2.58E-04  1.82E-03  3.41E-04
1E-3  0       61Ni    1.86E-04  1.13E-04  9.75E-05  9.98E-06  7.19E-05  2.05E-05
1E-3  0       62Ni    1.07E-03  5.44E-04  3.36E-04  2.51E-05  1.68E-04  5.51E-05
1E-3  0       64Ni    4.92E-07  5.86E-07  1.11E-06  1.77E-06  3.67E-06  5.46E-06
1E-3  0       63Cu    3.19E-06  2.03E-06  3.27E-06  2.14E-06  1.43E-05  5.89E-06
1E-3  0       65Cu    2.60E-06  1.47E-06  1.51E-06  1.32E-06  3.73E-06  4.62E-06
