# Initial mass = 1.000, Z =  0.0140, Y =  0.280, M_mix = 0.00E+00
# Final mass = 0.585, Mass expelled =   0.4150
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
 sc  21   3.094524  0.044524  0.025157 3.81591E-08 4.24329E-08
 ti  22   4.935270  0.025270  0.005903 2.81574E-06 3.13110E-06
  v  23   3.977605  0.017605 -0.001762 3.30345E-07 3.67344E-07
 cr  24   5.640382  0.000382 -0.018985 1.55110E-05 1.72482E-05
 mn  25   5.501653  0.021653  0.002286 1.19073E-05 1.32409E-05
 fe  26   7.559367  0.019367  0.000000 1.38241E-03 1.53724E-03
 co  27   4.925720  0.055720  0.036353 3.39129E-06 3.77111E-06
 ni  28   6.224025  0.024025  0.004658 6.71271E-05 7.46453E-05
 cu  29   4.339680  0.089680  0.070313 9.48538E-07 1.05477E-06
 zn  30   4.691668  0.061667  0.042300 2.19579E-06 2.44172E-06
 ga  31   3.302869  0.222869  0.203502 9.56161E-08 1.06325E-07
 ge  32   3.783255  0.203255  0.183887 3.01105E-07 3.34828E-07
 as  33   2.460804  0.160804  0.141437 1.47809E-08 1.64363E-08
 se  34   3.639607  0.299608  0.280240 2.35126E-07 2.61461E-07
 br  35   2.830176  0.290176  0.270809 3.69004E-08 4.10333E-08
 kr  36   3.673228  0.423228  0.403861 2.69617E-07 2.99815E-07
 rb  37   2.705469  0.345469  0.326102 2.96182E-08 3.29355E-08
 sr  38   3.894691  1.014691  0.995324 4.69441E-07 5.22019E-07
  y  39   3.258202  1.088202  1.068834 1.10007E-07 1.22328E-07
 zr  40   3.683034  1.153034  1.133667 3.00213E-07 3.33837E-07
 nb  41   2.471865  1.061865  1.042498 1.88016E-08 2.09074E-08
 mo  42   2.888812  0.948812  0.929445 5.07105E-08 5.63901E-08
 ru  44   2.638297  0.878297  0.858930 3.00059E-08 3.33665E-08
 rh  45   1.629650  0.569650  0.550283 2.99487E-09 3.33029E-09
 pd  46   2.627639  0.977639  0.958272 3.08282E-08 3.42810E-08
 ag  47   1.872963  0.672963  0.653596 5.49720E-09 6.11289E-09
 cd  48   2.781521  1.071521  1.052154 4.64105E-08 5.16085E-08
 in  49   1.657104  0.897104  0.877736 3.55959E-09 3.95826E-09
 sn  50   3.203210  1.133210  1.113843 1.29415E-07 1.43909E-07
 sb  51   1.711910  0.701910  0.682543 4.28254E-09 4.76218E-09
 te  52   2.810095  0.630095  0.610728 5.62642E-08 6.25658E-08
  i  53   1.864170  0.314170  0.294803 6.33770E-09 7.04752E-09
 xe  54   2.948822  0.708822  0.689455 7.96802E-08 8.86043E-08
 cs  55   1.755788  0.675788  0.656421 5.17149E-09 5.75069E-09
 ba  56   3.548236  1.368236  1.348869 3.31344E-07 3.68454E-07
 la  57   2.484222  1.314222  1.294855 2.89221E-08 3.21614E-08
 ce  58   2.883987  1.303987  1.284620 7.32422E-08 8.14453E-08
 pr  59   1.811222  1.051222  1.031855 6.22937E-09 6.92706E-09
 nd  60   2.596020  1.146020  1.126652 3.88501E-08 4.32013E-08
 sm  62   1.812623  0.872623  0.853256 6.66872E-09 7.41561E-09
 eu  63   0.860877  0.350877  0.331510 7.53190E-10 8.37547E-10
 gd  64   1.678113  0.628113  0.608746 5.11670E-09 5.68977E-09
 tb  65   0.764294  0.444294  0.424926 6.30627E-10 7.01257E-10
 dy  66   1.796917  0.666917  0.647550 6.95115E-09 7.72968E-09
 ho  67   0.869970  0.399970  0.380603 8.34750E-10 9.28242E-10
 er  68   1.578697  0.658697  0.639330 4.32886E-09 4.81369E-09
 tm  69   0.699492  0.579492  0.560125 5.77425E-10 6.42097E-10
 yb  70   1.870473  0.950473  0.931106 8.76811E-09 9.75014E-09
 lu  71   0.945877  0.855877  0.836510 1.05468E-09 1.17280E-09
 hf  72   1.794889  1.084889  1.065522 7.59958E-09 8.45074E-09
